425.57142857142856, -42.64150943396227
429, -38.34905660377359
436.71428571428567, -31.745283018867923
446.57142857142856, -26.462264150943405
462, -21.344339622641506
483.42857142857144, -17.216981132075475
501, -15.070754716981135
528, -12.429245283018865
540.8571428571429, -10.778301886792455
548.1428571428571, -8.466981132075475
551.1428571428571, -5.825471698113205
552.8571428571429, -2.0283018867924483
554.1428571428571, 6.061320754716981
555, 24.551886792452834
557.1428571428571, -38.18396226415095
558, -26.79245283018868
559.2857142857143, -21.179245283018872
562.2857142857143, -16.72169811320755
560.5714285714286, -18.537735849056602
568.2857142857143, -14.245283018867923
576.4285714285714, -12.924528301886795
585, -12.264150943396224
605.1428571428571, -11.273584905660378
651, -10.117924528301891
707.5714285714287, -9.29245283018868
756.4285714285714, -8.797169811320757
798, -8.466981132075475
