401.57142857142856, -35.70754716981132
405, -28.443396226415096
413.1428571428571, -17.54716981132075
419.57142857142856, -9.45754716981132
422.1428571428571, 0.9433962264150964
423, 25.70754716981133
444.85714285714283, 4.740566037735853
432.4285714285714, -7.971698113207545
426.4285714285714, -16.06132075471698
424.71428571428567, -24.316037735849058
424.2857142857143, -32.73584905660377
450.85714285714283, 21.910377358490575
465.42857142857144, -41.981132075471706
466.2857142857143, -38.51415094339623
468.85714285714283, -31.580188679245282
474.42857142857144, -23.490566037735853
481.7142857142857, -18.37264150943396
497.1428571428571, -13.25471698113207
510.8571428571429, -10.778301886792448
526.2857142857142, -8.96226415094339
537.8571428571429, -7.971698113207545
547.7142857142857, -7.641509433962263
553.2857142857143, -9.29245283018868
554.5714285714286, -11.933962264150942
555, -15.566037735849058
555.4285714285714, -24.316037735849058
557.5714285714286, -1.2028301886792434
556.2857142857143, 9.528301886792459
556.2857142857143, 19.76415094339623
556.2857142857143, 17.12264150943397
556.7142857142858, 3.5849056603773626
560.5714285714286, -4.009433962264147
569.1428571428571, -4.339622641509429
585.4285714285714, -3.349056603773583
601.7142857142858, -1.8632075471698073
617.1428571428571, -0.04716981132074949
637.7142857142858, 3.915094339622648
651, 9.033018867924532
657, 13.325471698113212
662.5714285714287, 19.76415094339623
667.7142857142858, 30.495283018867934
693, -41.650943396226424
697.7142857142858, -31.910377358490564
705.4285714285714, -23.820754716981128
715.2857142857143, -18.537735849056602
727.2857142857143, -15.070754716981128
740.1428571428571, -12.759433962264147
752.5714285714287, -11.273584905660378
775.2857142857143, -9.45754716981132
799.2857142857144, -8.136792452830186
