425.57142857142856, -42.64150943396227
428.57142857142856, -38.84433962264151
435.85714285714283, -32.4056603773585
444, -27.617924528301884
451.2857142857143, -24.4811320754717
458.1428571428571, -22.334905660377352
466.7142857142857, -20.18867924528302
474.85714285714283, -18.537735849056602
489, -16.391509433962263
500.57142857142856, -15.070754716981128
515.5714285714286, -13.584905660377359
525.8571428571429, -12.594339622641506
536.5714285714286, -11.438679245283012
545.5714285714286, -9.622641509433954
551.1428571428571, -5.825471698113198
553.2857142857143, -0.21226415094339046
554.1428571428571, 7.712264150943405
554.5714285714286, 13.490566037735856
555, 30.495283018867934
557.1428571428571, -38.34905660377359
557.5714285714286, -31.745283018867923
558.4285714285714, -24.64622641509434
560.1428571428571, -19.198113207547173
563.1428571428571, -16.06132075471698
568.7142857142858, -14.080188679245282
579.8571428571429, -12.594339622641506
589.2857142857142, -11.933962264150942
600.8571428571429, -11.438679245283012
613.2857142857143, -10.94339622641509
626.1428571428571, -10.613207547169807
640.7142857142858, -10.283018867924525
655.2857142857143, -9.952830188679243
665.1428571428571, -9.787735849056602
687.8571428571429, -9.45754716981132
716.5714285714287, -9.127358490566031
746.5714285714287, -8.797169811320757
769.2857142857143, -8.632075471698109
796.7142857142858, -8.466981132075468
